Scer_chrM	85779	9364	17463	10739	10806	17068	17134	68	52	5.75e-18	97.1	92.647	63	92.65	63	4	1	1	1	1
Scer_chrM	85779	9364	17463	83042	83278	17061	17308	257	50	7.44e-17	93.5	75.097	193	75.10	193	35	25	29	1	1
Scer_chrM	85779	9364	17463	12261	12312	17125	17073	53	49	2.68e-16	91.6	98.113	52	98.11	52	0	1	1	1	-1
Scer_chrM	85779	9364	17463	43063	43147	17034	17124	92	46	1.25e-14	86.1	84.783	78	84.78	78	6	8	8	1	1
Scer_chrM	85779	9364	17463	67937	68008	17125	17054	73	45	4.48e-14	84.2	87.671	64	87.67	64	7	2	2	1	-1
Scer_chrM	85779	9364	17463	67998	68062	12162	12097	66	44	1.61e-13	82.4	89.394	59	89.39	59	6	1	1	1	-1
Scer_chrM	85779	9364	17463	75617	75710	17120	17030	95	44	1.61e-13	82.4	83.158	79	83.16	79	11	4	5	1	-1
Scer_chrM	85779	9364	17463	2092	2184	17072	17168	99	44	1.61e-13	82.4	82.828	82	82.83	82	9	7	8	1	1
Scer_chrM	85779	9364	17463	66768	66868	17018	17116	104	43	5.79e-13	80.5	81.731	85	81.73	85	11	7	8	1	1
Scer_chrM	85779	9364	17463	81381	81447	17051	17118	68	43	5.79e-13	80.5	88.235	60	88.24	60	7	1	1	1	1
Scer_chrM	85779	9364	17463	77054	77118	12095	12157	66	37	1.25e-09	69.4	86.364	57	86.36	57	5	4	4	1	1
Scer_chrM	85779	9364	17463	6192	6230	12139	12101	39	36	4.51e-09	67.6	97.436	38	97.44	38	1	0	0	1	-1
Scer_chrM	85779	9364	17463	57809	57859	12090	12139	51	35	1.62e-08	65.8	90.196	46	90.20	46	4	1	1	1	1
Scer_chrM	85779	9364	17463	84762	84799	12139	12102	38	35	1.62e-08	65.8	97.368	37	97.37	37	1	0	0	1	-1
Scer_chrM	85779	9364	17463	72792	72829	12139	12102	38	35	1.62e-08	65.8	97.368	37	97.37	37	1	0	0	1	-1
Scer_chrM	85779	9364	17463	55425	55462	12102	12139	38	35	1.62e-08	65.8	97.368	37	97.37	37	1	0	0	1	1
Scer_chrM	85779	9364	17463	910	946	12139	12103	37	34	5.84e-08	63.9	97.297	36	97.30	36	1	0	0	1	-1
Scer_chrM	85779	8842	8985	69439	78425	8985	1	8987	8980	0.0	16584	99.978	8985	99.98	8985	0	2	2	1	-1
Scer_chrM	85779	8842	8985	9467	9823	1767	2106	367	105	1.98e-47	195	77.929	286	77.93	286	44	35	37	1	1
Scer_chrM	85779	8842	8985	8207	8425	1857	1653	222	95	7.18e-42	176	82.432	183	82.43	183	19	19	20	1	-1
Scer_chrM	85779	8842	8985	11217	11590	2107	1749	386	93	9.29e-41	172	76.425	295	76.42	295	52	34	39	1	-1
Scer_chrM	85779	8842	8985	11042	11377	8985	8638	365	93	9.29e-41	172	77.260	282	77.26	282	37	41	46	1	-1
Scer_chrM	85779	8842	8985	11021	11339	7144	7453	333	92	3.34e-40	171	77.778	259	77.78	259	37	34	37	1	1
Scer_chrM	85779	8842	8985	8944	9364	7078	7513	460	86	7.23e-37	159	75.217	346	75.22	346	51	53	63	1	1
Scer_chrM	85779	8842	8985	19	348	1732	2062	351	84	9.36e-36	156	76.638	269	76.64	269	41	38	41	1	1
Scer_chrM	85779	8842	8985	8183	8437	799	560	262	82	1.21e-34	152	79.008	207	79.01	207	26	26	29	1	-1
Scer_chrM	85779	8842	8985	50028	50288	1924	1661	276	82	1.21e-34	152	78.261	216	78.26	216	33	23	27	1	-1
Scer_chrM	85779	8842	8985	68794	69177	2082	1709	398	82	1.21e-34	152	75.126	299	75.13	299	61	36	38	1	-1
Scer_chrM	85779	8842	8985	8180	8509	7118	7447	350	81	4.35e-34	150	76.286	267	76.29	267	43	33	40	1	1
Scer_chrM	85779	8842	8985	3052	3384	7162	7471	342	78	2.03e-32	145	76.316	261	76.32	261	40	37	41	1	1
Scer_chrM	85779	8842	8985	3060	3450	8980	8576	420	77	7.29e-32	143	74.524	313	74.52	313	63	43	44	1	-1
Scer_chrM	85779	8842	8985	4076	4212	5115	5249	142	76	2.62e-31	141	85.915	122	85.92	122	8	10	12	1	1
Scer_chrM	85779	8842	8985	69350	69700	7082	7410	359	76	2.62e-31	141	75.487	271	75.49	271	50	35	38	1	1
Scer_chrM	85779	8842	8985	62787	63084	7104	7388	311	75	9.43e-31	139	76.849	239	76.85	239	33	32	39	1	1
Scer_chrM	85779	8842	8985	69049	69192	8985	8853	144	75	9.43e-31	139	85.417	123	85.42	123	10	10	11	1	-1
Scer_chrM	85779	8842	8985	46037	46501	2106	1661	485	74	3.39e-30	137	73.814	358	73.81	358	68	53	59	1	-1
Scer_chrM	85779	8842	8985	34694	35074	2083	1693	410	74	3.39e-30	137	74.634	306	74.63	306	56	41	48	1	-1
Scer_chrM	85779	8842	8985	70973	71260	8675	8985	316	74	3.39e-30	137	76.266	241	76.27	241	42	30	33	1	1
Scer_chrM	85779	8842	8985	2637	2804	1667	1842	182	73	1.22e-29	135	81.868	149	81.87	149	13	18	20	1	1
Scer_chrM	85779	8842	8985	29810	30096	7140	7442	314	73	1.22e-29	135	76.433	240	76.43	240	36	30	38	1	1
Scer_chrM	85779	8842	8985	57687	57943	5470	5710	261	72	4.39e-29	134	77.395	202	77.39	202	35	22	24	1	1
Scer_chrM	85779	8842	8985	9177	9591	7516	7115	432	72	4.39e-29	134	74.074	320	74.07	320	65	41	47	1	-1
Scer_chrM	85779	8842	8985	11026	11195	1853	1677	180	71	1.58e-28	132	81.111	146	81.11	146	21	12	13	1	-1
Scer_chrM	85779	8842	8985	11477	11696	7137	7358	232	71	1.58e-28	132	78.448	182	78.45	182	28	19	22	1	1
Scer_chrM	85779	8842	8985	67586	67990	8579	8982	432	71	1.58e-28	132	74.306	321	74.31	321	56	43	55	1	1
Scer_chrM	85779	8842	8985	11501	11697	8985	8783	210	71	1.58e-28	132	79.524	167	79.52	167	23	18	20	1	-1
Scer_chrM	85779	8842	8985	58	315	686	921	263	70	5.67e-28	130	77.567	204	77.57	204	27	29	32	1	1
Scer_chrM	85779	8842	8985	56906	57146	1673	1914	254	70	5.67e-28	130	77.559	197	77.56	197	32	22	25	1	1
Scer_chrM	85779	8842	8985	29596	29886	2084	1786	313	70	5.67e-28	130	76.038	238	76.04	238	39	31	36	1	-1
Scer_chrM	85779	8842	8985	50090	50367	7152	7421	289	70	5.67e-28	130	76.471	221	76.47	221	38	28	30	1	1
Scer_chrM	85779	8842	8985	83040	83238	1846	1655	203	69	2.04e-27	128	79.310	161	79.31	161	27	14	15	1	-1
Scer_chrM	85779	8842	8985	52291	52592	1744	2054	327	69	2.04e-27	128	75.841	248	75.84	248	38	39	41	1	1
Scer_chrM	85779	8842	8985	84397	84625	7075	7307	245	69	2.04e-27	128	77.959	191	77.96	191	26	25	28	1	1
Scer_chrM	85779	8842	8985	62647	63013	2054	1673	399	68	7.34e-27	126	74.436	297	74.44	297	53	40	49	1	-1
Scer_chrM	85779	8842	8985	84748	84911	5646	5471	183	68	7.34e-27	126	81.421	149	81.42	149	8	18	26	1	-1
Scer_chrM	85779	8842	8985	9005	9189	1855	1672	193	67	2.64e-26	124	79.793	154	79.79	154	22	16	17	1	-1
Scer_chrM	85779	8842	8985	80387	80566	1944	1769	183	67	2.64e-26	124	79.781	146	79.78	146	27	10	10	1	-1
Scer_chrM	85779	8842	8985	56601	56738	5115	5255	147	67	2.64e-26	124	83.673	123	83.67	123	9	12	15	1	1
Scer_chrM	85779	8842	8985	4	183	7294	7113	189	67	2.64e-26	124	79.894	151	79.89	151	22	15	16	1	-1
Scer_chrM	85779	8842	8985	50106	50339	8985	8756	242	67	2.64e-26	124	77.273	187	77.27	187	35	20	20	1	-1
Scer_chrM	85779	8842	8985	84390	84545	1924	1774	158	66	9.49e-26	122	81.646	129	81.65	129	20	9	9	1	-1
Scer_chrM	85779	8842	8985	56899	57124	7356	7114	253	66	9.49e-26	122	77.866	197	77.87	197	19	29	37	1	-1
Scer_chrM	85779	8842	8985	29662	29896	920	701	243	65	3.41e-25	121	77.778	189	77.78	189	23	27	31	1	-1
Scer_chrM	85779	8842	8985	1962	2270	1954	1659	319	65	3.41e-25	121	75.235	240	75.24	240	46	29	33	1	-1
Scer_chrM	85779	8842	8985	69349	69541	1920	1732	200	65	3.41e-25	121	79.000	158	79.00	158	24	18	18	1	-1
Scer_chrM	85779	8842	8985	34255	34389	1858	1732	139	65	3.41e-25	121	84.173	117	84.17	117	6	16	16	1	-1
Scer_chrM	85779	8842	8985	9465	10052	685	1287	635	64	1.23e-24	119	72.126	458	72.13	458	98	67	79	1	1
Scer_chrM	85779	8842	8985	47430	47718	1749	2032	304	64	1.23e-24	119	75.658	230	75.66	230	39	30	35	1	1
Scer_chrM	85779	8842	8985	2646	2804	7325	7159	172	64	1.23e-24	119	80.814	139	80.81	139	15	16	18	1	-1
Scer_chrM	85779	8842	8985	8231	8638	8985	8581	434	64	1.23e-24	119	73.733	320	73.73	320	59	52	55	1	-1
Scer_chrM	85779	8842	8985	12242	12357	687	811	127	63	4.42e-24	117	85.039	108	85.04	108	6	10	13	1	1
Scer_chrM	85779	8842	8985	30973	31084	8873	8982	113	63	4.42e-24	117	85.841	97	85.84	97	12	4	4	1	1
Scer_chrM	85779	8842	8985	9445	9570	2847	2724	131	62	1.59e-23	115	83.969	110	83.97	110	9	10	12	1	-1
Scer_chrM	85779	8842	8985	9027	9374	8985	8651	366	62	1.59e-23	115	74.590	273	74.59	273	44	42	49	1	-1
Scer_chrM	85779	8842	8985	2671	2798	8858	8985	133	62	1.59e-23	115	83.459	111	83.46	111	12	9	10	1	1
Scer_chrM	85779	8842	8985	84370	84557	891	688	210	61	5.71e-23	113	78.571	165	78.57	165	17	22	28	1	-1
Scer_chrM	85779	8842	8985	69431	69550	2752	2867	122	61	5.71e-23	113	84.426	103	84.43	103	11	8	8	1	1
Scer_chrM	85779	8842	8985	47281	47582	7416	7104	326	61	5.71e-23	113	74.847	244	74.85	244	45	35	37	1	-1
Scer_chrM	85779	8842	8985	46313	46676	8982	8618	390	61	5.71e-23	113	74.103	289	74.10	289	50	43	51	1	-1
Scer_chrM	85779	8842	8985	66771	66876	2710	2813	106	60	2.05e-22	111	85.849	91	85.85	91	13	2	2	1	1
Scer_chrM	85779	8842	8985	65053	65173	5646	5528	124	60	2.05e-22	111	83.871	104	83.87	104	12	7	8	1	-1
Scer_chrM	85779	8842	8985	80418	80550	7085	7216	138	60	2.05e-22	111	82.609	114	82.61	114	13	11	11	1	1
Scer_chrM	85779	8842	8985	56894	57075	8808	8985	192	60	2.05e-22	111	79.167	152	79.17	152	16	20	24	1	1
Scer_chrM	85779	8842	8985	11494	11694	765	560	216	59	7.39e-22	110	77.778	168	77.78	168	23	21	25	1	-1
Scer_chrM	85779	8842	8985	69027	69184	7144	7313	173	59	7.39e-22	110	79.769	138	79.77	138	17	15	18	1	1
Scer_chrM	85779	8842	8985	67662	68004	7515	7153	381	59	7.39e-22	110	74.278	283	74.28	283	42	51	56	1	-1
Scer_chrM	85779	8842	8985	83049	83275	8985	8764	233	59	7.39e-22	110	76.395	178	76.39	178	38	15	17	1	-1
Scer_chrM	85779	8842	8985	84483	84620	8985	8850	143	59	7.39e-22	110	81.818	117	81.82	117	14	12	12	1	-1
Scer_chrM	85779	8842	8985	34930	35069	8985	8851	143	59	7.39e-22	110	81.818	117	81.82	117	15	11	11	1	-1
Scer_chrM	85779	8842	8985	13	131	8872	8985	121	59	7.39e-22	110	84.298	102	84.30	102	10	9	9	1	1
Scer_chrM	85779	8842	8985	71208	71284	1784	1858	77	58	2.66e-21	108	92.208	71	92.21	71	4	2	2	1	1
Scer_chrM	85779	8842	8985	48043	48143	1894	1790	107	58	2.66e-21	108	85.981	92	85.98	92	7	8	8	1	-1
Scer_chrM	85779	8842	8985	3048	3172	2753	2869	126	58	2.66e-21	108	83.333	105	83.33	105	11	9	10	1	1
Scer_chrM	85779	8842	8985	69047	69156	2757	2870	116	58	2.66e-21	108	84.483	98	84.48	98	10	8	8	1	1
Scer_chrM	85779	8842	8985	30974	31136	7283	7114	176	58	2.66e-21	108	79.545	140	79.55	140	17	17	19	1	-1
Scer_chrM	85779	8842	8985	76568	76642	7140	7216	77	58	2.66e-21	108	92.208	71	92.21	71	4	2	2	1	1
Scer_chrM	85779	8842	8985	75559	75663	8874	8981	110	58	2.66e-21	108	85.455	94	85.45	94	9	7	7	1	1
Scer_chrM	85779	8842	8985	80497	80585	8985	8899	91	58	2.66e-21	108	89.011	81	89.01	81	4	6	6	1	-1
Scer_chrM	85779	8842	8985	47474	47695	712	921	227	57	9.56e-21	106	76.652	174	76.65	174	31	19	22	1	1
Scer_chrM	85779	8842	8985	55318	55463	1487	1327	163	57	9.56e-21	106	80.368	131	80.37	131	13	14	19	1	-1
Scer_chrM	85779	8842	8985	66702	66878	1957	1780	183	57	9.56e-21	106	78.142	143	78.14	143	29	11	11	1	-1
Scer_chrM	85779	8842	8985	34858	34981	7088	7215	133	57	9.56e-21	106	82.707	110	82.71	110	9	12	14	1	1
Scer_chrM	85779	8842	8985	34758	35008	921	682	262	56	3.44e-20	104	75.954	199	75.95	199	30	30	33	1	-1
Scer_chrM	85779	8842	8985	12118	12318	1653	1839	205	56	3.44e-20	104	77.561	159	77.56	159	24	19	22	1	1
Scer_chrM	85779	8842	8985	8981	9088	2714	2819	110	56	3.44e-20	104	84.545	93	84.55	93	11	6	6	1	1
Scer_chrM	85779	8842	8985	53799	54134	7139	7436	343	56	3.44e-20	104	74.636	256	74.64	256	35	40	52	1	1
Scer_chrM	85779	8842	8985	83040	83215	7153	7328	183	56	3.44e-20	104	78.142	143	78.14	143	26	13	14	1	1
Scer_chrM	85779	8842	8985	76590	76694	8985	8883	109	56	3.44e-20	104	85.321	93	85.32	93	6	10	10	1	-1
Scer_chrM	85779	8842	8985	9445	9536	8893	8985	96	56	3.44e-20	104	87.500	84	87.50	84	5	7	7	1	1
Scer_chrM	85779	8842	8985	80495	80572	763	684	80	55	1.24e-19	102	90.000	72	90.00	72	6	2	2	1	-1
Scer_chrM	85779	8842	8985	11496	11613	2754	2865	118	55	1.24e-19	102	83.051	98	83.05	98	14	5	6	1	1
Scer_chrM	85779	8842	8985	47097	47521	8587	8985	442	55	1.24e-19	102	73.077	323	73.08	323	59	49	60	1	1
Scer_chrM	85779	8842	8985	53823	53911	8985	8893	94	55	1.24e-19	102	87.234	82	87.23	82	6	6	6	1	-1
Scer_chrM	85779	8842	8985	34283	34350	8984	8918	69	55	1.24e-19	102	94.203	65	94.20	65	1	3	3	1	-1
Scer_chrM	85779	8842	8985	34254	34362	791	679	115	54	4.45e-19	100	83.478	96	83.48	96	11	6	8	1	-1
Scer_chrM	85779	8842	8985	76582	76666	765	682	87	54	4.45e-19	100	88.506	77	88.51	77	5	4	5	1	-1
Scer_chrM	85779	8842	8985	52301	52508	683	912	237	54	4.45e-19	100	76.793	182	76.79	182	19	29	36	1	1
Scer_chrM	85779	8842	8985	8871	9099	906	686	236	54	4.45e-19	100	75.847	179	75.85	179	35	19	22	1	-1
Scer_chrM	85779	8842	8985	84761	84994	1327	1537	238	54	4.45e-19	100	76.471	182	76.47	182	25	27	31	1	1
Scer_chrM	85779	8842	8985	2884	3220	2003	1675	352	54	4.45e-19	100	73.580	259	73.58	259	55	35	38	1	-1
Scer_chrM	85779	8842	8985	77661	77744	1844	1760	87	54	4.45e-19	100	88.506	77	88.51	77	5	4	5	1	-1
Scer_chrM	85779	8842	8985	52312	52428	2828	2711	123	54	4.45e-19	100	82.927	102	82.93	102	10	11	11	1	-1
Scer_chrM	85779	8842	8985	81385	81506	2746	2870	130	54	4.45e-19	100	82.308	107	82.31	107	10	11	13	1	1
Scer_chrM	85779	8842	8985	8226	8285	2754	2813	60	54	4.45e-19	100	96.667	58	96.67	58	2	0	0	1	1
Scer_chrM	85779	8842	8985	80493	80560	2755	2819	68	54	4.45e-19	100	94.118	64	94.12	64	1	3	3	1	1
Scer_chrM	85779	8842	8985	55321	55466	5495	5636	153	54	4.45e-19	100	80.392	123	80.39	123	12	16	18	1	1
Scer_chrM	85779	8842	8985	52302	52471	7239	7073	176	54	4.45e-19	100	78.409	138	78.41	138	23	15	15	1	-1
Scer_chrM	85779	8842	8985	46309	46507	7163	7372	216	54	4.45e-19	100	76.852	166	76.85	166	27	20	23	1	1
Scer_chrM	85779	8842	8985	52290	52376	8897	8984	90	54	4.45e-19	100	87.778	79	87.78	79	6	3	5	1	1
Scer_chrM	85779	8842	8985	2894	3235	918	561	374	53	1.60e-18	99.0	73.529	275	73.53	275	51	37	48	1	-1
Scer_chrM	85779	8842	8985	50100	50180	763	685	82	53	1.60e-18	99.0	89.024	73	89.02	73	5	3	4	1	-1
Scer_chrM	85779	8842	8985	75598	75670	1765	1839	75	53	1.60e-18	99.0	90.667	68	90.67	68	5	2	2	1	1
Scer_chrM	85779	8842	8985	76587	76658	2756	2825	72	53	1.60e-18	99.0	91.667	66	91.67	66	4	2	2	1	1
Scer_chrM	85779	8842	8985	34286	34378	2763	2853	95	53	1.60e-18	99.0	86.316	82	86.32	82	7	5	6	1	1
Scer_chrM	85779	8842	8985	6178	6406	5646	5410	245	53	1.60e-18	99.0	75.510	185	75.51	185	36	20	24	1	-1
Scer_chrM	85779	8842	8985	48100	48192	8982	8885	99	53	1.60e-18	99.0	85.859	85	85.86	85	7	7	7	1	-1
Scer_chrM	85779	8842	8985	12217	12314	8886	8984	102	53	1.60e-18	99.0	85.294	87	85.29	87	8	7	7	1	1
Scer_chrM	85779	8842	8985	67815	67996	1661	1840	190	52	5.75e-18	97.1	77.368	147	77.37	147	25	17	18	1	1
Scer_chrM	85779	8842	8985	48046	48143	2710	2805	101	52	5.75e-18	97.1	85.149	86	85.15	86	7	8	8	1	1
Scer_chrM	85779	8842	8985	50099	50172	2753	2825	74	52	5.75e-18	97.1	90.541	67	90.54	67	6	1	1	1	1
Scer_chrM	85779	8842	8985	34252	34333	7128	7215	89	52	5.75e-18	97.1	87.640	78	87.64	78	3	7	8	1	1
Scer_chrM	85779	8842	8985	81381	81447	7145	7212	69	52	5.75e-18	97.1	92.754	64	92.75	64	2	3	3	1	1
Scer_chrM	85779	8842	8985	62858	63097	8984	8760	245	52	5.75e-18	97.1	75.510	185	75.51	185	35	22	25	1	-1
Scer_chrM	85779	8842	8985	64515	64594	8982	8904	81	52	5.75e-18	97.1	88.889	72	88.89	72	6	3	3	1	-1
Scer_chrM	85779	8842	8985	69370	69556	832	642	200	51	2.07e-17	95.3	77.000	154	77.00	154	24	18	22	1	-1
Scer_chrM	85779	8842	8985	891	1023	1309	1440	140	51	2.07e-17	95.3	80.714	113	80.71	113	12	14	15	1	1
Scer_chrM	85779	8842	8985	71156	71303	2856	2711	155	51	2.07e-17	95.3	79.355	123	79.35	123	16	12	16	1	-1
Scer_chrM	85779	8842	8985	2738	2801	2817	2756	64	51	2.07e-17	95.3	93.750	60	93.75	60	2	2	2	1	-1
Scer_chrM	85779	8842	8985	48045	48184	7114	7249	144	51	2.07e-17	95.3	79.861	115	79.86	115	17	12	12	1	1
Scer_chrM	85779	8842	8985	75570	75715	7268	7121	155	51	2.07e-17	95.3	79.355	123	79.35	123	16	12	16	1	-1
Scer_chrM	85779	8842	8985	29839	30090	8982	8743	263	51	2.07e-17	95.3	75.285	198	75.29	198	31	32	34	1	-1
Scer_chrM	85779	8842	8985	68879	69160	917	649	291	50	7.44e-17	93.5	74.227	216	74.23	216	44	29	31	1	-1
Scer_chrM	85779	8842	8985	64510	64591	760	682	82	50	7.44e-17	93.5	87.805	72	87.80	72	7	2	3	1	-1
Scer_chrM	85779	8842	8985	53774	53975	1881	1666	224	50	7.44e-17	93.5	76.339	171	76.34	171	23	25	30	1	-1
Scer_chrM	85779	8842	8985	2843	2939	5232	5133	102	50	7.44e-17	93.5	84.314	86	84.31	86	9	7	7	1	-1
Scer_chrM	85779	8842	8985	909	1018	5633	5518	121	50	7.44e-17	93.5	82.645	100	82.64	100	5	13	16	1	-1
Scer_chrM	85779	8842	8985	12262	12317	7217	7162	56	50	7.44e-17	93.5	96.429	54	96.43	54	2	0	0	1	-1
Scer_chrM	85779	8842	8985	2093	2178	8982	8897	89	50	7.44e-17	93.5	86.517	77	86.52	77	6	6	6	1	-1
Scer_chrM	85779	8842	8985	1933	2270	924	565	368	49	2.68e-16	91.6	72.826	268	72.83	268	62	35	38	1	-1
Scer_chrM	85779	8842	8985	57016	57101	2818	2735	87	49	2.68e-16	91.6	86.207	75	86.21	75	8	4	4	1	-1
Scer_chrM	85779	8842	8985	84478	84549	2754	2828	75	49	2.68e-16	91.6	89.333	67	89.33	67	5	3	3	1	1
Scer_chrM	85779	8842	8985	81401	81454	8984	8929	56	49	2.68e-16	91.6	96.429	54	96.43	54	0	2	2	1	-1
Scer_chrM	85779	8842	8985	2658	2804	630	765	148	48	9.63e-16	89.8	79.054	117	79.05	117	18	12	13	1	1
Scer_chrM	85779	8842	8985	57631	57860	1540	1327	237	48	9.63e-16	89.8	75.527	179	75.53	179	28	26	30	1	-1
Scer_chrM	85779	8842	8985	46300	46356	2749	2805	57	48	9.63e-16	89.8	94.737	54	94.74	54	3	0	0	1	1
Scer_chrM	85779	8842	8985	62847	62960	2752	2878	130	48	9.63e-16	89.8	81.538	106	81.54	106	5	17	19	1	1
Scer_chrM	85779	8842	8985	64504	64584	2752	2826	81	48	9.63e-16	89.8	87.654	71	87.65	71	4	6	6	1	1
Scer_chrM	85779	8842	8985	12263	12322	2811	2752	60	48	9.63e-16	89.8	93.333	56	93.33	56	4	0	0	1	-1
Scer_chrM	85779	8842	8985	2086	2161	2754	2828	78	48	9.63e-16	89.8	88.462	69	88.46	69	4	5	5	1	1
Scer_chrM	85779	8842	8985	11039	11158	2756	2869	122	48	9.63e-16	89.8	81.148	99	81.15	99	13	10	10	1	1
Scer_chrM	85779	8842	8985	68659	68721	5191	5253	65	48	9.63e-16	89.8	92.308	60	92.31	60	1	4	4	1	1
Scer_chrM	85779	8842	8985	2083	2306	7157	7382	232	48	9.63e-16	89.8	74.569	173	74.57	173	45	13	14	1	1
Scer_chrM	85779	8842	8985	75602	75670	696	762	70	47	3.46e-15	87.9	90.000	63	90.00	63	3	4	4	1	1
Scer_chrM	85779	8842	8985	62680	62903	912	713	227	47	3.46e-15	87.9	75.771	172	75.77	172	25	28	30	1	-1
Scer_chrM	85779	8842	8985	67886	67998	2862	2755	114	47	3.46e-15	87.9	81.579	93	81.58	93	14	7	7	1	-1
Scer_chrM	85779	8842	8985	34927	35038	2756	2870	116	47	3.46e-15	87.9	81.034	94	81.03	94	17	5	5	1	1
Scer_chrM	85779	8842	8985	77664	77719	2756	2811	56	47	3.46e-15	87.9	94.643	53	94.64	53	3	0	0	1	1
Scer_chrM	85779	8842	8985	26	127	2868	2763	110	47	3.46e-15	87.9	82.727	91	82.73	91	7	10	12	1	-1
Scer_chrM	85779	8842	8985	34141	34200	5254	5191	64	47	3.46e-15	87.9	92.188	59	92.19	59	1	3	4	1	-1
